Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sub-Saharan Africa (excluding high income),SSA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,17.71342172,20.86891896,20.57598913,23.54414135,23.26768419,24.07225153,25.21207531,23.09464985,23.4201731,21.28634233,20.20297855,19.32082537,17.21018437,15.45021797,16.49644079,16.78124588,15.09883022,16.61651841,16.66767169,16.4703209,17.9578103,17.01822583,16.12227891,15.65832605,15.73121463,15.17931578,14.93356158,15.81886541,16.67043868,17.22616654,18.45263533,18.57338249,17.19370245,17.35370689,17.77168228,18.05237558,17.29255316,17.9273699,18.97296448,19.97381971,20.04764654,19.9623936,20.39230423,21.2253851,20.56669717,,,,,
South Sudan,SSD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,
Sub-Saharan Africa,SSF,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,17.74171933,20.90480822,20.61045312,23.53541054,23.27027804,24.0630369,25.19356347,23.06413727,23.40148374,21.28946174,20.19445259,19.33305649,17.19363146,15.45286141,16.51984827,16.79704355,15.12728873,16.6187837,16.68646514,16.45021614,17.92367346,16.99639438,16.09713498,15.62171096,15.709305,15.14485962,14.89081203,15.76739909,16.58793412,17.15288408,18.35806795,18.48601637,17.11902665,17.27931755,17.68884885,17.95788396,17.20201099,17.83305503,18.87267349,19.8627574,19.9268171,19.84324043,20.2727445,21.09979858,20.45025661,,,,,
Small states,SST,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,12.90142533,12.67375867,13.87895524,14.48244821,15.13070095,14.25330789,14.27485564,13.56400989,12.85656263,12.49863407,12.09833299,12.1228689,11.96110828,10.10472451,9.693018985,9.51140551,9.29130021,9.251424634,9.212438801,8.428579357,11.31211449,10.56830999,10.53006507,9.905628009,10.66335448,9.898368767,9.821335918,10.2877132,10.7092847,12.29388704,11.93468382,12.20330598,11.41665538,11.06437007,12.07798911,11.64301273,11.48764061,14.48561344,14.68655108,13.71187068,12.31997188,12.19802729,12.57756372,11.64876203,11.91101709,,,,,
Sao Tome and Principe,STP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.39590444,86.63967611,79.3768546,72.6109857,65.60056859,52.70092227,66.88396349,74.14790997,77.94544399,76.7816092,70.18561485,60.6355715,63.23529412,59.93589744,62.33944954,60.05314438,,,,,
Slovak Republic,SVK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,13.58490566,13.07620739,10.74884137,17.25128046,14.97494203,13.9078322,15.73136474,14.63841369,11.18565576,11.30365102,9.977163157,8.739240506,9.525790349,7.795658495,9.646844384,7.058873109,8.355678575,7.80277432,8.384615385,7.37341648,5.803553027,8.337637741,14.41939777,17.10660696,18.46526411,16.60642728,16.22161019,16.58246541,15.91887564,14.98473927,15.46647413,16.35415373,11.23087846,13.46027577,14.79331462,14.07634956,15.95798078,14.04381085,16.85250203,19.13413924,13.35548643,14.48390285,17.00217437,15.50390452,14.51637128,,,,,
Slovenia,SVN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.70620379,28.31136221,27.73007129,25.40599364,26.3590539,25.18392318,28.13050471,23.46690953,25.1238345,28.20841502,28.14151497,26.24084059,22.68803946,21.39652677,26.80898435,22.89475425,23.75785643,21.71109486,24.50149399,28.74474182,27.79452476,22.38140119,25.07718034,29.28078942,35.49496009,25.70020922,,,,,
Sweden,SWE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,88.81955576,95.04821814,95.9751479,93.23648898,94.94287857,94.56712161,89.85658976,91.57221954,86.70877068,72.04367745,68.46821572,78.1735654,75.00453575,76.69997438,76.24151245,71.56619327,63.46883971,59.44615453,62.1775548,64.25009993,61.11964783,58.09948856,55.33603987,58.36739568,55.08810072,51.99100623,44.12314244,49.21871254,47.97962112,50.20151698,49.66503178,43.02646799,50.93465629,51.39589802,41.41555711,45.92394786,36.79236562,46.28232109,47.23189601,46.30064971,54.10965978,48.92478109,45.23517382,39.54823126,39.63988317,45.97164778,43.0767835,44.45482217,46.07856218,48.20649469,44.72450492,44.21446351,47.42483597,40.09710451,41.52545684,46.50869815,,,,,
Eswatini,SWZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,3.791821561,4.103242886,1.194659171,19.57295374,37.66951281,59.42028986,80.47337278,72.97109021,67.83035199,64.67171717,56.51711673,48.96574549,39.37605396,45.48563611,42.31451,36.01108033,35.79922393,29.29061785,26.51362984,23.49496167,22.03793415,21.01576182,20.54122488,16.80937953,15.1022864,13.90327681,13.32513325,12.76052744,11.91989132,12.81278503,12.76579814,8.749509156,9.338705854,13.01555632,12.38013454,10.58123005,9.000569329,6.993637715,4.308672763,5.584642234,7.842809365,9.228006158,12.03176386,11.10741919,2.309714222,,,,,
Turks and Caicos Islands,TCA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,21.40362444,21.28119211,22.33278877,24.98805513,22.96918244,22.44513125,20.81300024,17.45507723,18.04395725,18.95257177,20.96203591,22.08855124,23.40623853,22.77872372,22.28312455,21.64213238,20.09379525,20.08383875,20.67209255,20.14358299,18.36533106,17.59674484,17.78745501,17.60982498,18.33111836,16.93635012,16.16370174,16.63664329,15.83721589,15.86037507,17.83802466,16.52645611,14.33920374,15.22977132,15.03758434,14.66370694,14.32083532,16.1948178,15.9295637,16.13448356,14.39507398,16.88890235,16.36301079,17.99243742,18.28315168,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94469893,14.90659482,15.63595298,17.32584554,18.82388614,19.15774745,18.66018975,18.69290379,19.60221477,19.28903461,18.0977325,17.9383835,17.7518397,16.86187448,18.8556572,18.29073742,17.54851538,16.30148278,15.52641672,17.06997744,17.7362194,15.99929141,15.92936869,17.55638976,16.11991394,16.61795004,,,,,
Togo,TGO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,49.67320261,37.74834437,37.62376238,57.14285714,69.85294118,63.86554622,73.07692308,72.45762712,35.8490566,74.50980392,71.69811321,73.07692308,34.54545455,25.67567568,68.46846847,71.02803738,68.46846847,63.86554622,74.21875,60.12658228,68.19787986,76.64670659,79.58477509,59.91902834,82.52427184,79.83193277,64.58333333,57.14285714,48.13084112,57.14285714,39.83739837,56.57894737,69.31818182,43.5483871,39.15343915,41.17647059,46.93877551,73.98373984,72.36842105,51.95530726,82.8125,80.18018018,76.34408602,82.75862069,69.13580247,,,,,
Thailand,THA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,40.29116663,28.92050209,26.96887104,33.23867478,40.27251185,37.01404437,29.21700224,16.69700087,24.27285576,8.824344933,19.3506409,22.97831556,19.41026729,19.41114916,15.99635954,22.47036453,14.22239285,11.63750616,14.89065925,11.2617711,9.138188702,7.422326526,5.838472093,6.3419363,8.381304397,8.169898266,7.723167357,5.748900635,3.924965848,6.278587578,6.15407147,6.853311073,6.239368113,4.804059589,4.385878651,5.85619351,5.659166678,4.824793456,4.816906344,3.470994596,5.232994211,5.2466916,3.372902938,3.210626362,2.665954095,,,,,
Tajikistan,TJK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.92913039,93.27191037,94.68553085,96.4883603,98.28642092,98.45531197,98.42650378,97.91503035,98.10705866,97.65778312,98.44177722,98.77624809,99.0981571,98.95208674,99.07828513,99.28028087,98.61824624,97.82782668,97.85099399,98.65359558,99.78703985,99.76598103,99.56403912,99.74291557,99.02865469,98.4733714,,,,,
Turkmenistan,TKM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.791238877,4.697986577,0.030342107,0.039566353,0.038109756,0.040816327,0.04950495,0.052642662,0.063721325,0.056433409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,54.34335888,56.01123818,57.25941266,59.60925736,59.06307376,60.49050174,61.09133638,60.11293726,61.05836901,61.68697645,62.7656781,62.93462696,63.23587679,64.89051798,66.05982951,64.86128457,65.06539279,64.65850497,64.34836674,65.5622783,65.18396061,64.79290626,66.24063737,65.28247797,65.02197412,64.81455769,63.81682261,61.56562058,60.54002667,60.61740319,56.88813162,57.38747939,56.10161598,56.24142745,56.99833716,57.4726827,56.45682994,55.56807895,55.73594396,54.04073022,54.8955209,51.70524302,49.31521889,48.16642325,45.4096555,,,,,
Timor-Leste,TLS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,38.20574598,38.70765428,30.43222953,32.24797169,30.11147097,30.96656723,31.08094588,32.3860357,28.48326978,26.27096998,24.74368667,21.94038497,18.01172616,16.24232228,14.50578563,14.94061737,15.64923616,14.24216072,14.25913599,12.52746853,11.76195023,11.7969394,11.30347728,9.872792246,9.428292451,9.512818148,9.003002465,8.545325584,7.669254658,6.58746191,7.044471176,6.588401564,7.493397763,7.077103643,8.946532177,8.647710427,8.412218967,4.936460473,4.951898617,5.46105624,5.401667651,5.417464779,5.699390951,4.798053172,4.419801634,,,,,
Tonga,TON,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,42.7573634,39.51990502,40.77943646,37.36384134,39.4221585,38.19436692,39.41064822,44.43891164,42.27415137,40.82989001,39.49931207,36.3339026,35.47638658,34.6948531,30.58808309,29.73761377,25.19112821,27.03716395,26.10185437,27.07103924,25.48869456,23.70453446,22.15977007,24.02910172,20.27444401,18.1152335,18.26598938,18.7335179,16.66116856,14.54766672,14.22617078,13.36605892,14.84255314,15.05334275,17.00725156,17.39683783,16.88007664,15.30562426,13.85432335,14.43712991,14.59933189,12.50858872,13.85813103,12.42871324,11.49449856,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,17.74171933,20.90480822,20.61045312,23.53541054,23.27027804,24.0630369,25.19356347,23.06413727,23.40148374,21.28946174,20.19445259,19.33305649,17.19363146,15.45286141,16.51984827,16.79704355,15.12728873,16.6187837,16.68646514,16.45021614,17.92367346,16.99639438,16.09713498,15.62171096,15.709305,15.14485962,14.89081203,15.76739909,16.58793412,17.15288408,18.35806795,18.48601637,17.11902665,17.27931755,17.68884885,17.95788396,17.20201099,17.83305503,18.87267349,19.8627574,19.9268171,19.84324043,20.2727445,21.09979858,20.45025661,,,,,
Trinidad and Tobago,TTO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Tunisia,TUN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,5.615550756,5.108798486,6.191687871,1.651651652,2.272727273,3.38770389,1.718403548,1.392891451,1.696969697,0.820793434,0.949367089,1.199116441,0.81667136,1.701030928,2.699502723,1.201869575,2.470686767,0.941945406,0.664697194,0.791602134,1.824212272,1.047927262,0.966037736,0.56753689,0.508540879,0.845212565,0.518684428,0.792515135,0.900270081,0.60400151,0.474016854,0.540494891,1.470327724,1.289782245,1.14524919,0.704387107,0.356648956,0.208870013,0.517964857,0.305399462,0.327332242,0.609047118,0.326424025,0.291621101,0.350681033,,,,,
Turkey,TUR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,35.59502664,42.01262039,31.57303371,52.82450414,37.02538755,43.99353927,42.1185372,38.35131219,45.77566321,43.95253891,35.17337354,26.6843881,28.50662635,20.94969819,24.90168435,37.79043718,45.80758081,41.68247022,42.96695204,45.68421987,48.75617615,51.13281725,53.35567942,41.47804147,43.85718486,35.19974283,29.91056808,41.9768674,60.2501665,34.46891092,40.22730827,37.65063241,39.45234772,45.99907869,39.05210608,41.20838986,42.66724294,38.54553903,38.03660536,29.78100309,24.71862442,19.564066,26.0301391,25.1314189,30.58036603,24.42700487,25.09600168,18.71548043,16.76763197,18.45779521,24.52369228,22.81586622,24.16115509,24.74245692,16.13133674,25.64948832,,,,,
Tuvalu,TUV,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,62.93279022,59.77653631,50.85910653,48.59504132,68.08846761,75.07507508,75.69141194,74.82014388,68.359375,86.36363636,87.74271845,87.59036145,87.04358068,84.81561822,87.19211823,90.22687609,90.48742138,90.8563135,94.03578529,95.14742015,94.73106476,90.85903084,88.84816754,84.16619876,79.98960499,86.27838105,75.50807712,96.65116279,93.7147811,86.36731392,94.7935368,96.24911536,95.86310643,60.24565608,50.0140647,41.64733179,60.3250478,60.35543404,55.68445476,51.21350019,39.13214216,31.61567364,28.90085844,41.64656697,33.48689436,,,,,
Uganda,UGA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.520791894,4.205166142,3.124244502,4.805666324,5.977909656,5.135150474,4.722488169,5.542496598,9.11634211,8.330619271,6.582627329,6.96284208,5.546401493,5.1262985,6.456628028,6.649884623,6.668633204,5.227489287,5.977589233,6.874823608,6.96506874,5.614830621,5.282739221,7.124714774,4.658881715,3.329261973,,,,,
Upper middle income,UMC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,16.83270369,17.31340775,17.43315449,18.6835964,18.11921659,18.71195002,18.68797533,17.65255214,18.073188,18.3366471,18.84542064,18.93972992,18.99077349,18.96351978,18.9423469,18.61155096,18.5329378,18.70975967,18.24790818,24.70115677,24.83303152,25.23693755,26.38651037,26.85647527,27.34220454,26.46830732,26.16434551,26.44788646,25.56801172,25.07926375,24.52981419,23.88933849,22.23579049,22.96755886,22.714044,22.06246612,21.15537937,21.49694308,21.57525114,21.42979512,20.0132774,20.9479072,20.36890187,20.7543687,20.74128774,,,,,
Uruguay,URY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,60.92907507,41.0214168,60.99568797,56.98207586,45.10350318,45.2257587,53.86465132,52.86871961,43.55108878,75.63043478,78.98832685,81.38401559,97.87697333,98.33978971,97.65400333,98.35490831,96.1477363,77.76502654,68.19849729,94.15636754,87.09217837,89.02123834,91.48909501,98.01811261,92.84921516,86.47676162,90.73866816,95.67307692,76.45259939,92.92303637,99.39459459,99.27121291,99.42883786,80.9726237,86.99557407,63.98433327,85.60364948,51.31713992,59.32107815,78.81764438,62.63534416,51.15598754,70.36528897,74.13753362,60.16011645,,,,,
United States,USA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,18.43989901,18.27123114,18.88088527,17.25541535,17.16015182,17.5241366,16.24908833,17.44788668,15.92924126,16.53080852,15.4246806,15.46889126,14.63922438,13.5020496,15.53505149,15.06976074,13.40265496,9.972837066,12.22663896,11.97548124,11.48513587,10.80379184,13.14063792,13.69724463,12.65664185,10.83019411,11.12813309,8.716624951,7.292195146,8.189588751,8.528502913,8.854523502,7.777509733,8.353186772,7.612425873,8.827515039,9.611080497,9.072904129,7.782749078,7.174470098,6.289399722,4.90388871,6.63207993,6.87134694,6.535987734,6.382108498,6.827327462,5.772985824,5.911010412,6.616179258,6.023062386,7.43610219,6.521155808,6.317909904,6.053798474,5.84163826,,,,,
Uzbekistan,UZB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80292943,11.13449645,12.33721593,14.97080307,14.9707113,13.04027143,14.3662344,12.54397012,12.54466231,12.54518205,12.54481052,12.54560997,12.54512269,15.42510121,18.02,17.54065041,17.98900236,13.07456588,22.99595142,18.67867868,20.9787234,19.54198473,21.35238095,21.32841328,21.35379061,20.65293296,,,,,
St. Vincent and the Grenadines,VCT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,39.66443447,40.05589194,37.8534509,43.23702665,47.24147051,51.51707008,53.19483927,47.99874431,46.0632723,40.74239589,38.93677419,40.16968096,41.71882578,44.84492689,47.89173187,50.20553959,56.97738861,58.72263714,60.1631378,62.34385799,70.32540221,70.09341637,68.42985212,72.00685191,70.05146638,71.23749802,73.35938,71.59649947,75.16465525,73.74840215,67.06798788,64.81513739,65.83572609,71.10459453,73.28342063,73.89831736,72.72225822,72.79395123,71.88660311,67.49000132,70.9302227,67.41140786,67.8345242,68.26270423,63.6950421,,,,,
British Virgin Islands,VGB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,26.69565217,19.18181818,17.87234043,20.28985507,20.59308072,18.83665878,17.27613015,22.22222222,27.77777778,41.80949705,40.79588522,39.63414634,30.68238836,33.46588531,29.13789702,25.4568482,22.87225252,26.39646279,49.30626927,61.8477134,68.58849077,74.47707367,74.70455824,75.21972656,72.24194429,70.8687441,60.92933305,51.15732202,58.46597903,54.78332894,59.49424987,50.83808247,46.39218082,38.55958796,31.58081109,33.73613476,34.37649236,35.40519919,36.0456868,29.02964079,39.32277654,44.89676168,41.54605211,42.87679576,36.61397546,,,,,
Vanuatu,VUT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,20.21225747,19.72893633,18.59520858,20.28586691,20.04658395,18.46375936,18.06770057,18.39293343,18.59987553,18.27278176,18.41303629,18.93498327,19.03790939,18.4009715,17.85350226,17.65534947,16.88307047,16.63233102,15.71175138,17.92874203,18.08561273,17.91453537,18.52809418,18.24376033,18.53621927,18.20654185,18.04363945,17.6634096,17.21408271,16.8079803,16.30936394,16.10636024,15.60845559,15.89318729,15.89751383,15.87425063,15.40203613,15.73833215,16.0703451,15.88130247,15.70351349,16.06183893,16.1479035,16.2438749,15.89844456,,,,,
Samoa,WSM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75853906,1.390374332,1.399730821,1.432506887,2.768250857,2.512337371,2.277852954,1.944157187,1.472297559,2.411575563,3.018575851,1.810032753,1.615345785,2.191570881,2.777777778,2.287955548,,,,,
"Yemen, Rep.",YEM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
South Africa,ZAF,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0.204951781,1.401256763,1.529740643,1.625455903,1.495446898,2.363970866,2.420228328,2.25691157,1.274680216,1.002516397,1.454388682,0.853695426,0.491240237,0.414017448,0.441351214,1.108182662,1.073712309,2.017379321,1.699728931,0.610696254,1.189103488,0.450955582,0.084217327,0.596093754,0.285358262,0.661166139,1.006960155,0.78589237,0.362235683,0.529742057,0.95353384,1.090298494,0.303137757,0.3943054,0.550288158,1.15526747,0.333205374,0.470806476,0.567226465,0.823696269,0.792446143,0.472710297,0.457755379,0.39082699,0.32463848,,,,,
Zambia,ZMB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,74.67105263,92.16152019,91.95368171,95.51825293,95.441685,97.58053367,98.12612208,98.28225408,98.98911353,98.86021505,98.96733194,99.17829161,99.03453767,98.96378373,99.14597815,99.1215526,98.81642214,99.04076739,98.97428047,99.22625733,99.28152979,99.07252547,99.29251037,99.3980344,99.33114589,99.28820656,99.30739202,99.15822702,99.33024214,99.38445755,99.37051492,99.37446339,99.37417258,99.43582511,99.40689346,99.86573022,99.8755574,99.87413468,99.87870211,99.87557427,99.86954253,99.85446313,99.85714286,97.16302242,96.99382395,,,,,
Zimbabwe,ZWE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,67.32370905,82.72916186,67.42072699,88.07861866,86.66557054,87.98521257,92.85164073,88.69342715,89.60262922,88.26249725,90.56074766,86.97685869,83.38136407,73.78640777,59.69899666,45.56110684,17.46256895,33.92439355,38.84934065,46.66737877,35.32048409,38.37562219,27.61114087,27.80358328,29.25361669,29.53707497,29.09016169,29.25717758,41.00973064,45.66118656,37.50316216,44.35775009,60.73417434,56.6004733,52.43225944,66.59142212,70.74517019,74.85901639,74.85941572,66.92440854,56.43446181,58.56785831,52.20480669,54.16916018,51.39561232,,,,,
