Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Monaco,MCO,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.41563405,97.68075492,98.00092621,96.76919101,97.06843826,95.75081967,95.02040816,94.07843745,94.15503876,93.76344086,93.27506243,93.70722751,93.49214569,93.68614972,93.5290079,93.70617696,93.81155614,93.61666102,93.54035204,94.22394321,93.34205791,93.91634981,95.3636677,93.03050546,93.79555223,94.63142341,,,,,
Madagascar,MDG,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,73.99080388,74.16686247,79.26360894,77.93413342,79.40902183,79.25272121,79.34836413,79.05432515,82.26423813,83.86089144,85.22996855,87.00372398,89.03478712,90.22031265,91.29430213,91.10489862,90.81895634,91.74019147,91.7369916,87.01710776,86.97955852,86.50834074,86.50801039,87.34923507,87.59011927,87.51680433,88.15804802,88.30549349,89.58431269,90.56419396,91.79245504,92.58064272,92.65066571,92.90275326,91.10838778,90.87699112,91.0614176,92.63744101,89.90808127,89.17888643,89.07863942,89.49820393,89.45464898,88.87483646,88.86460982,,,,,
Mexico,MEX,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,53.66796611,55.3201397,55.92991914,58.10072223,64.37027593,62.5915327,62.14240609,70.43340937,69.39196263,73.41626594,65.05870935,69.79562263,73.02294906,71.22052226,70.02010991,75.89927317,78.11869003,76.80635707,75.03929315,72.77122163,74.31204791,71.39480973,70.96916852,78.09706996,70.80421418,70.33946135,73.80009911,77.33127084,73.86977181,76.19885742,78.81656915,80.47758923,83.42837306,81.68177016,80.49392267,80.45088867,81.98113634,78.81662737,83.11397776,81.24607584,81.74638564,83.27073053,82.68398996,79.2212832,80.87601,,,,,
Marshall Islands,MHL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,36.21431893,36.01005996,35.7184317,34.49552636,34.67093764,34.10221732,34.21405013,34.76546692,34.5888627,34.64300469,34.2411498,34.51774039,34.62982236,34.55892953,34.8860711,35.30892756,36.03690984,35.57770459,36.09185045,69.16084573,69.14662742,68.93724175,67.97003266,67.59255321,67.52557105,67.99135035,68.37782774,68.42991782,69.06619443,69.69273076,69.99057648,70.67099324,71.73226746,71.45740165,71.63052262,72.15711006,73.18082774,72.94760196,72.84513195,72.7616366,73.578439,72.69215652,72.49547838,71.7610309,71.11385585,,,,,
North Macedonia,MKD,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.47273359,85.30329289,86.01813685,89.92277992,88.29769321,86.93737769,87.20072278,86.63300163,84.63393871,79.76103745,82.82190574,90.16032694,87.57182729,79.60819234,77.77111144,78.50763469,76.44875821,84.45675592,86.68990651,81.40011716,66.51515152,78.78384376,83.32801022,73.85953397,75.95831783,64.06305349,,,,,
Mali,MLI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.95269631,99.54107389,98.86660854,98.4451355,96.65924276,92.32540292,,,,,
Myanmar,MMR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,30.96960926,28.44036697,29.84165652,32.86052009,42.02453988,41.48351648,39.79848866,40.78841512,42.53731343,46.46940148,38.35125448,40.27061856,40.71641791,46.50793651,52.66635205,53.5857461,55.86206897,57.99640611,50.28067362,51.85633575,53.67949197,49.33244326,49.63072378,55.0918197,59.95067818,58.1495564,62.06974128,77.07175646,77.62448804,63.03243454,61.14310087,58.34648777,61.75115207,57.06899626,50.18284574,46.0577547,43.44428817,38.5231048,24.52613441,32.32135755,23.81434941,27.63697354,27.95786723,37.63509218,41.14589856,,,,,
Middle East & North Africa (excluding high income),MNA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,61.29946415,60.8009224,69.02083963,67.21727658,69.3394467,68.49008601,68.37647455,67.08013864,70.95672671,73.15418748,74.67122651,77.45572503,81.35803231,83.11556789,84.84045669,84.4085416,83.70467588,85.10231334,85.08545193,86.80496913,87.56537393,87.53065572,88.0208381,89.44195522,89.88349161,89.79955652,90.30526599,90.75993503,91.61176767,92.62893805,92.11689413,92.58551194,91.65013037,92.03366061,88.95271487,88.75857339,88.96790614,92.32576806,91.74932996,91.42160593,91.52246616,91.49605506,89.88710817,89.72059362,89.39103252,,,,,
Montenegro,MNE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84636872,40.71815718,40.1119403,45.57991513,24.96376812,31.62605669,54.6686747,48.06610408,36.52724968,44.78411598,50.34965035,,,,,
Mongolia,MNG,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.30677291,96.83779762,96.91637947,,,,,
Northern Mariana Islands,MNP,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,66.76557864,67.87330317,70.20280811,10.57563588,13.57615894,12.83880171,12.00564972,8.219178082,13.26530612,34.84848485,75.43103448,40.37558685,43.40527578,38.69346734,31.81818182,44.19354839,46.42857143,50.74183976,39.83050847,37.44493392,31.42250531,21.875,12.24489796,7.341772152,7.107843137,5.672268908,2.786069652,0.393356643,0.311284047,0.45379538,0.370214556,0.298930145,0.339231686,0.392692505,0.158073015,0.135712832,0.080865887,0.085939049,0.076637387,0.11400456,0.118835413,0.138467625,2.343068144,8.842425609,13.58911264,,,,,
Mauritania,MRT,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,49.32432432,44.51219512,47.59358289,69.23076923,67.41071429,70.37037037,74.02597403,81.26984127,76.05633803,69.01408451,74.86187845,62.25895317,81.94070081,75.26315789,55.86734694,58.3143508,56.05749487,68.72727273,65.36502547,68.84615385,69.8949825,67.31182796,72.29524772,77.19465649,73.15608919,74.0769835,75.48248749,72.36671001,79.24290221,70.35995501,71.27158556,72.41025641,72.76657061,72.65588915,75,77.74468085,77.60649087,76.76965194,76.36786962,75.67869096,79.78762358,79.2992492,79.39750693,79.7071842,77.27727728,,,,,
Malawi,MWI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,72.43741765,73.24368189,76.78608841,81.04747551,82.63648929,85.36133416,89.77393617,89.14991523,88.08849172,86.10807045,85.66663578,87.36207775,86.4163662,75.12730976,75.02007495,74.69468725,71.76396303,70.67486565,75.62165931,82.66857838,83.39861404,85.12568641,85.97253807,83.31457801,86.31384453,89.91170064,93.30891626,92.00309664,88.46442751,89.94152047,90.07090203,92.85512263,93.55669118,92.91356764,93.71983598,92.82756317,93.34365643,92.37124365,92.99069852,94.00413508,93.28253723,92.61056251,91.41584989,90.292197,90.04283154,,,,,
North America,NAC,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,72.12749304,72.72445546,72.7743375,74.76422046,74.76924033,74.80295414,75.61725083,74.7703311,76.33053347,75.6261079,76.3063997,75.47048126,75.19735132,74.59609308,70.80410556,69.14928774,70.25006402,70.98422816,68.10955532,69.13233619,69.93146449,69.31645186,66.85093057,66.0244745,65.95092405,65.30910469,63.66193233,64.86214489,65.11587921,65.14837353,62.94160844,62.48801696,63.1093133,63.40014889,63.27613189,62.28788467,61.90406277,64.02513592,65.45361142,64.74208497,65.70461582,66.41104518,65.31514781,65.81290518,65.6834522,66.11426119,65.43042486,65.95433035,65.25818001,63.37021682,64.50174632,62.50917001,62.6816423,61.47721037,61.18037058,60.84005062,,,,,
Namibia,NAM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.823614111,1.794871795,17.13796058,23.11212815,3.15969257,4.367301232,4.984423676,2.649656526,3.308519438,0.781805259,0,0.419874038,0.140745954,0.870195794,0.240963855,5.853051059,2.157360406,11.25954198,5.436241611,4.444444444,1.818181818,2.191113816,4.432757325,0.867823765,2.213541667,,,,,
New Caledonia,NCL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,99.12663755,99.08256881,99.10714286,98.68421053,98.83268482,98.97610922,100,100,99.09706546,99.09706546,99.24670433,,,,,
Nigeria,NGA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,16.58717541,35.31515422,29.21904762,13.03017053,30.91801386,29.20116902,38.70146404,49.24656038,47.35584581,61.1800809,69.26440329,71.01500234,77.17204178,70.30276046,69.75834067,66.28274197,70.84775854,65.60837481,67.68906579,67.41439501,58.1351027,59.15464474,61.58566012,64.18775353,65.31500284,66.13925999,65.29751194,61.78280723,61.78755672,61.78447749,61.78372785,61.78231608,63.09948474,66.59938208,66.99944773,72.89917785,72.90016538,72.89909995,77.09966122,75.59817771,78.23851446,80.28635129,81.56008725,82.40868707,81.80487494,,,,,
Nicaragua,NIC,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,65.19607843,46.38297872,44.10029499,48.7804878,52.04081633,55.3816047,75.34602076,70.03514938,50.16429354,47.06467662,50.29126214,55.78842315,61.38952164,43.36188437,43.21705426,52.13746857,48.90453834,47.734375,35.47145606,38.64104324,39.7478434,49.0543014,42.99711816,51.54639175,54.55525606,56.4977421,58.2396088,72.15357458,72.62234534,78.604849,80.1984127,75.41984733,72.94372294,72.27926078,65.38839725,69.94256541,71.00997506,64.47485867,69.09933391,62.99535392,66.0041841,57.18184073,47.6956313,46.13135403,49.94540293,,,,,
Netherlands,NLD,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,100,100,100,100,100,99.91671376,99.15194917,99.09931959,99.0980759,99.34209199,97.89461683,94.01581417,92.37347488,91.83996422,92.14734241,91.44262614,92.87199057,91.93901799,92.5951946,93.0992174,93.59597653,94.06161394,93.1005449,92.89287948,93.77219778,93.49528092,93.18412047,93.22476656,93.51607873,92.97927696,92.52971138,92.50253547,92.21358434,91.72236985,93.43873883,91.81144707,91.10239852,90.67956399,90.68468872,90.25848866,90.12270446,89.46687217,86.85761752,86.75745955,87.19155613,85.76130616,85.28907301,85.84388363,83.90354764,82.25328661,83.39329244,83.01069446,82.23312438,,,,,
Norway,NOR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,0.699656532,0.656983767,0.330474467,0.525407191,0.393452943,0.19778002,0.347548759,0.189131493,0.162512644,0.4044858,0.634271276,0.445472862,0.258906379,0.221829684,0.073056501,0.091730081,0.117031781,0.31695063,0.164524549,0.164332988,0.16358209,0.136616431,0.288895836,0.302804479,0.307822649,0.328047582,0.427244326,0.470121287,0.385065672,0.371744085,0.072361875,0.085019401,0.080265045,0.082694332,0.225243272,0.223327498,0.354352519,0.293228592,0.264534359,0.305020157,0.204896464,0.282707064,0.271038084,0.431240567,0.461369395,0.386170717,0.525482173,0.687668978,0.429187589,3.330304858,4.05800159,3.365513967,1.92916178,1.982973111,1.970600314,1.930212198,,,,,
Nepal,NPL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,22.09302326,21.4953271,22.11538462,14.28571429,14.77272727,9.79020979,11.46496815,12.06896552,11.91709845,6.451612903,3.95256917,1.543209877,0.835654596,1.03626943,0.697674419,0.184842884,1.063829787,3.767123288,0.139664804,0.113895216,3.433476395,5.304740406,6.645230439,8.01980198,3.093645485,3.276003276,9.153122327,9.52,4.533152909,1.627486438,0.964113551,0.188412624,0.17644464,0.578990902,0.631662061,0.473071325,0.32234957,0.320056899,0.417335474,0.093516209,0.057273769,0.53490991,0.284333239,0.026336582,0,,,,,
Nauru,NRU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,14.41673832,13.70839937,5.536374846,12.64078732,8.107835218,7.133592737,6.394593189,4.994488256,5.092816788,11.92389327,9.490095115,7.139165267,11.81513655,16.03799039,16.19396643,10.14394087,23.098434,26.2974669,20.18538517,9.011864867,9.607895203,10.59044049,21.96235483,17.97455932,20.8425963,23.40210648,18.28107503,18.68067717,16.96554031,21.87958416,19.78614598,22.60932244,27.20860947,22.78045222,17.75558807,15.96139981,20.75233735,29.72594249,24.17579496,30.29854298,28.32827987,36.31608208,30.27640355,33.78375064,27.73028774,35.57531186,35.34700243,34.29479121,35.61150259,28.16146181,26.68359166,23.84731246,28.04762335,25.62401775,20.67118722,19.78961656,,,,,
OECD members,OED,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,63.82687596,64.40179708,65.70563065,66.42115881,67.73175319,67.103898,67.39123223,68.17809445,69.49502885,70.31670883,71.4116732,73.37970676,73.42248589,74.20846167,71.13824173,69.56807642,71.20038669,70.33167343,68.77775829,68.65731985,68.61183344,66.7209051,64.88974433,63.53502711,62.31084778,60.56585825,59.37970664,59.56204083,59.14520384,60.15256424,58.27294514,58.07166774,58.07023839,57.52978535,58.06147199,57.45643749,57.46798632,58.54135754,59.44080995,59.45278046,60.34448053,60.62681271,60.86450195,61.89751134,61.18824408,61.40355489,61.15695027,62.26087439,61.48301586,60.18477021,60.30083925,60.33797615,60.52426319,59.28893266,58.44308756,57.82529914,,,,,
Oman,OMN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,
Other small states,OSS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,27.00695848,26.88130899,25.30140938,24.40198193,25.76929323,27.07895915,27.4526635,28.63718675,29.97145327,30.73819711,33.25551128,32.79066866,33.16605165,36.81747841,37.40858381,37.49600358,37.60192383,37.73444858,37.95800789,43.43590637,45.91113473,49.88449914,55.69234216,55.3439221,55.23883635,55.98746686,56.54745186,58.12597324,57.7370154,57.53732485,58.36055073,58.81539412,58.32141365,58.86986053,62.13832115,63.56030632,61.42043552,60.73253688,61.61700787,60.5901774,62.22521578,63.31528157,62.08116511,64.61510233,66.17455551,,,,,
Pakistan,PAK,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,50.03961965,50.03961965,44.38343082,49.20564872,50.06538578,41.41472868,48.46005332,37.9959596,41.17398053,41.79244023,42.76553356,45.11533243,41.14332132,39.88021762,45.2810503,44.37453593,45.12071909,48.79574507,50.86847201,54.29618029,54.50384653,55.55418972,60.64249891,56.36448511,58.40897519,64.13699789,63.90475424,65.25493672,70.07145029,71.8260027,70.68617976,68.17737504,64.48843251,66.75658947,64.3849662,65.13597996,66.77433855,67.90735243,67.50422098,62.67269876,64.47365654,64.20286086,64.10315539,63.47253898,63.08710908,,,,,
Panama,PAN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,90.54505006,91.5590864,91.17896522,90.49207673,91.36690647,89.48863636,76.19367855,51.13182423,53.69014085,45.58498896,25.61939905,44.49233716,57.97230907,29.03663501,18.14049587,16.81484345,21.97678772,11.41070731,13.64341085,14.73130402,25.59139785,33.27592146,25.73879886,28.02737281,30.86104007,20.99895397,27.82029129,48.38940587,31.13537118,29.56824228,50.78064012,35.40525222,48.99569584,33.98715501,35.6958984,39.82300885,42.30173482,37.92996109,43.31164136,42.8958418,47.31526464,37.06846449,42.07412369,44.20157209,34.67365967,,,,,
Peru,PER,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,24.16400605,25.85877863,24.93993994,24.65640462,23.40681363,23.72410308,27.33913043,26.89411228,25.8851468,29.26926528,24.92559524,24.65620592,22.74854896,24.80659696,21.1378086,21.11523015,21.36227331,22.08530106,22.40110731,23.19669757,19.72793813,25.1486054,19.58400864,18.90835749,19.70391477,22.07040296,25.57530506,25.00672948,22.93067227,18.01245355,14.47685051,17.08593004,18.29087419,27.11193568,27.73049924,26.70516851,33.2899001,39.86740672,39.40903155,42.2791864,43.23993575,44.749681,46.06031352,47.63154442,47.26948664,,,,,
Philippines,PHL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,100,100,85.78037312,81.91155055,83.54059985,81.01386246,85.43103448,81.926393,78.96504167,68.90998945,63.19754614,60.54313099,58.52521674,49.77809254,49.60906615,44.74587585,55.1585549,53.19695179,52.31689673,54.57515099,57.49152014,60.8040201,59.75394108,60.02100358,63.15616993,63.06804258,66.56531899,66.37644908,55.50782004,57.10973725,62.7077577,64.35719149,66.58103513,66.26874207,67.6348401,63.97161122,68.40012749,66.0840828,67.41493193,73.69135839,71.31230485,71.53083474,73.55645311,74.35996997,74.56347906,,,,,
Palau,PLW,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,97.80069667,98.06761787,97.78588395,98.17276197,98.17935452,97.84405975,97.94741844,97.97153511,98.02960105,98.3671359,97.05202043,97.50061119,97.66585574,97.91319064,97.31787753,97.59877666,98.11863229,97.83520771,97.97517395,98.15011385,97.7195492,97.78496263,98.33622213,98.26974018,98.56753583,98.23974289,98.49773284,98.61613648,98.58975352,98.71405745,98.75385932,98.59637755,98.52242381,98.5938579,98.43203745,98.35670816,98.34624701,98.17930252,98.1793125,98.29858358,98.31743194,98.01142491,97.95086281,98.48009119,97.69649295,97.3017334,97.10818342,96.41032747,95.67384138,94.21787839,92.98741478,91.86294584,89.49360279,89.50628574,87.36025942,86.08137957,,,,,
Pre-demographic dividend,PRE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,32.13151545,29.73426339,30.67022902,24.60539051,26.30327086,27.18351951,28.93418427,32.86649087,34.28953291,37.06040252,36.23342876,39.06297378,43.59373729,45.87092725,44.61564139,45.37401501,45.0652626,44.00222941,43.81465946,44.02807556,41.69912314,46.62881268,46.81289085,48.99505371,49.25275621,49.8257396,50.54587667,46.95028326,47.41439723,47.07245258,45.1370112,45.51338018,43.80692988,46.40240913,36.84325129,36.53076741,35.92464392,38.61677825,36.55086898,39.28245672,41.97105873,41.52820471,41.50696927,40.18384244,38.51231251,,,,,
Puerto Rico,PRI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,38.35800808,40.71246819,42.82267793,44.72477064,46.44808743,47.24576271,47.995889,48.70259481,49.36954413,50,50.59687787,51.1627907,51.70008718,52.21088435,50.99601594,48.61660079,47.89272031,46.23655914,48.63013699,43.68231047,42.96577947,42.51012146,39.81900452,40.25974026,38.26086957,41.31455399,44.55958549,40,44.62365591,47.42268041,47.52475248,46.29854369,44.18516049,43.11200109,42.68505587,43.74860709,38.29856433,39.37513467,40.83400388,38.14623338,31.34297306,29.81908921,24.17630373,27.41079904,27.20390187,,,,,
Portugal,PRT,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,3.537663922,4.036243822,7.308884298,5.61435803,11.24248081,10.33447684,1.881383265,4.591321897,13.28850464,3.865227538,19.46759882,20.04812563,18.56334842,23.15155229,25.05381376,37.8936548,50.05972526,25.95281307,24.35783273,28.81787155,45.18611075,61.44386574,52.63397799,53.29862073,47.18416254,40.23923445,55.13356619,51.41521166,42.52453167,74.629144,65.28473643,66.87634553,81.42996996,69.54501452,62.85504564,71.69925175,54.13894296,58.32063752,63.63893387,79.72689565,69.73854099,65.35262519,78.10733844,61.34863825,71.9320945,81.4562224,67.00428195,64.80723303,67.16437603,62.43280385,46.57763871,52.89855072,56.93127962,41.08916769,38.76710483,51.8730134,,,,,
Paraguay,PRY,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,14.04255319,12.69230769,9.523809524,7.101727447,5.564924115,5.960264901,32.04903678,52.81690141,30.24602026,8.735332464,6.573957016,4.131054131,2.965599051,2.479338843,0.562484715,0.352585628,0.236584579,0.130078047,0.016438581,0.025749494,0.037477428,0.040529089,0.044534928,0.019221792,0.281743495,0.03346123,0.021626298,0.021618222,0.028862805,0,0,0,0,0,0,0,0,0,0,0.001849591,0.001735358,0.004980493,0.00496845,0.010853442,0.001793915,,,,,
West Bank and Gaza,PSE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,60.99719796,61.53615449,62.78888973,63.54007094,64.79499912,64.19519895,64.46434954,65.22111214,66.53337565,67.33313556,68.43580366,70.0880385,70.15091251,70.87029138,67.85638331,66.22563309,67.82906083,66.96612303,65.36709069,65.30808435,65.29210467,63.54196837,61.68592498,60.22352748,59.04830146,57.3345438,56.09849746,56.33389448,56.04923599,56.93122797,58.59129756,58.18273585,58.13540021,57.47309507,57.67777994,57.09014685,56.91429408,57.89041739,58.62489454,58.63821918,59.43509072,59.62435904,59.94728669,60.87417392,60.21908371,60.4005641,60.1702973,61.21899712,60.50872579,58.97722768,59.23112918,59.33073568,59.48776531,58.23717009,57.29971669,56.74229967,,,,,
French Polynesia,PYF,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,
Romania,ROU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,88.60698535,83.09583554,83.86669232,82.72390037,82.57478453,86.08622524,84.38805172,83.48144113,82.53738469,81.27463474,81.84008669,82.80084733,85.71306576,84.19635258,82.29830962,85.67794589,84.8684477,80.38288946,81.96727795,82.25598283,74.31825784,78.3061168,76.8602639,76.33850842,71.82870448,72.0603097,59.89360958,54.76858083,53.68171958,61.03901105,62.18579438,60.60655887,67.05114255,60.94621144,56.62733745,61.73341627,61.55043536,56.20112076,52.71124504,47.33829327,54.73797964,55.09579066,45.73083231,40.48648814,42.59579503,,,,,
Russian Federation,RUS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15617399,72.53780556,70.30948485,68.54741332,68.2675701,67.45604906,68.40005389,67.49250457,67.69819012,66.19151662,65.89824158,64.61707819,65.38312763,66.19167301,65.19128298,65.71235724,66.4041897,66.41618948,68.09205426,65.52116318,67.11864309,67.44589986,67.50446315,66.15518883,66.01329338,65.48122554,,,,,
