"country_name","year","country","type","GWh","Country Code","Indicator Name","Indicator Code","total population","per_capita_kwh"
"Spain","2018","ES","Nuclear",53270.8,"ESP","Population, total","SP.POP.TOTL",46797754,1138.3195868759
"Spain","2018","ES","Total Renewable",150986.958,"ESP","Population, total","SP.POP.TOTL",46797754,3226.37188955692
"Spain","2018","ES","Wind",49495.207,"ESP","Population, total","SP.POP.TOTL",46797754,1057.64065087397
"Spain","2018","ES","Hydro",36083.636,"ESP","Population, total","SP.POP.TOTL",46797754,771.054867291281
"Spain","2018","ES","% Renewable",57.39190032,"ESP","Population, total","SP.POP.TOTL",46797754,1.22638151224095
"Spain","2018","ES","Geothermal",0,"ESP","Population, total","SP.POP.TOTL",46797754,0
"Sweden","2016","SE","Conventional thermal",14621,"SWE","Population, total","SP.POP.TOTL",9923085,1473.43290922128
"Sweden","2016","SE","Hydro",61764,"SWE","Population, total","SP.POP.TOTL",9923085,6224.2740034979
"Sweden","2016","SE","Nuclear",60524,"SWE","Population, total","SP.POP.TOTL",9923085,6099.31286490038
"Sweden","2016","SE","Solar",143,"SWE","Population, total","SP.POP.TOTL",9923085,14.410840983424
"Sweden","2016","SE","Wind",15479,"SWE","Population, total","SP.POP.TOTL",9923085,1559.89795512182
"Sweden","2016","SE","Total Renewable",137910,"SWE","Population, total","SP.POP.TOTL",9923085,13897.8956645035
"Sweden","2016","SE","Other",0,"SWE","Population, total","SP.POP.TOTL",9923085,0
"Sweden","2016","SE","Geothermal",0,"SWE","Population, total","SP.POP.TOTL",9923085,0
"Sweden","2016","SE","% Renewable",90.34392401,"SWE","Population, total","SP.POP.TOTL",9923085,9.10441904004652
"Sweden","2017","SE","Conventional thermal",15003,"SWE","Population, total","SP.POP.TOTL",10057698,1491.69322841072
"Sweden","2017","SE","Hydro",64676,"SWE","Population, total","SP.POP.TOTL",10057698,6430.49731658278
"Sweden","2017","SE","Nuclear",63008,"SWE","Population, total","SP.POP.TOTL",10057698,6264.65419820718
"Sweden","2017","SE","Solar",230,"SWE","Population, total","SP.POP.TOTL",10057698,22.8680558911194
"Sweden","2017","SE","Wind",17609,"SWE","Population, total","SP.POP.TOTL",10057698,1750.79824429009
"Sweden","2017","SE","Total Renewable",145523,"SWE","Population, total","SP.POP.TOTL",10057698,14468.8178149712
"Sweden","2017","SE","Other",0,"SWE","Population, total","SP.POP.TOTL",10057698,0
"Sweden","2017","SE","Geothermal",0,"SWE","Population, total","SP.POP.TOTL",10057698,0
"Sweden","2017","SE","% Renewable",90.63973441,"SWE","Population, total","SP.POP.TOTL",10057698,9.01197614106131
"Sweden","2018","SE","Wind",16638.345,"SWE","Population, total","SP.POP.TOTL",10175214,1635.18379072912
"Sweden","2018","SE","Hydro",60977.602,"SWE","Population, total","SP.POP.TOTL",10175214,5992.75867809758
"Sweden","2018","SE","Nuclear",65801.155,"SWE","Population, total","SP.POP.TOTL",10175214,6466.80797082007
"Sweden","2018","SE","Solar",0,"SWE","Population, total","SP.POP.TOTL",10175214,0
"Sweden","2018","SE","Conventional thermal",14869.986,"SWE","Population, total","SP.POP.TOTL",10175214,1461.39294957335
"Sweden","2018","SE","Total Renewable",143417.102,"SWE","Population, total","SP.POP.TOTL",10175214,14094.7504396468
"Sweden","2018","SE","Other",0,"SWE","Population, total","SP.POP.TOTL",10175214,0
"Sweden","2018","SE","Geothermal",0,"SWE","Population, total","SP.POP.TOTL",10175214,0
"Sweden","2018","SE","% Renewable",90.60568604,"SWE","Population, total","SP.POP.TOTL",10175214,8.90454844880904
"Turkey","2016","TR","Conventional thermal",174166,"TUR","Population, total","SP.POP.TOTL",79821724,2181.93733826145
"Turkey","2016","TR","Geothermal",4010,"TUR","Population, total","SP.POP.TOTL",79821724,50.236950532414
"Turkey","2016","TR","Hydro",66686,"TUR","Population, total","SP.POP.TOTL",79821724,835.436728978693
"Turkey","2016","TR","Nuclear",0,"TUR","Population, total","SP.POP.TOTL",79821724,0
"Turkey","2016","TR","Other",681,"TUR","Population, total","SP.POP.TOTL",79821724,8.53151204802342
"Turkey","2016","TR","Wind",15381,"TUR","Population, total","SP.POP.TOTL",79821724,192.69190427408
"Turkey","2016","TR","% Renewable",33.24845287,"TUR","Population, total","SP.POP.TOTL",79821724,0.41653388581284
"Turkey","2016","TR","Total Renewable",87090,"TUR","Population, total","SP.POP.TOTL",79821724,1091.05636455559
"Turkey","2016","TR","Solar",1013,"TUR","Population, total","SP.POP.TOTL",79821724,12.6907807704078
"Turkey","2017","TR","Other",811.134,"TUR","Population, total","SP.POP.TOTL",81101892,10.0014189557995
"Turkey","2017","TR","Geothermal",5101.487,"TUR","Population, total","SP.POP.TOTL",81101892,62.902194686161
"Turkey","2017","TR","% Renewable",29.38755755,"TUR","Population, total","SP.POP.TOTL",81101892,0.362353538558632
"Turkey","2017","TR","Total Renewable",83536.342,"TUR","Population, total","SP.POP.TOTL",81101892,1030.01717888406
"Turkey","2017","TR","Solar",2817.837,"TUR","Population, total","SP.POP.TOTL",81101892,34.7444052230002
"Turkey","2017","TR","Conventional thermal",199910.043,"TUR","Population, total","SP.POP.TOTL",81101892,2464.9245297508
"Turkey","2017","TR","Wind",17793.167,"TUR","Population, total","SP.POP.TOTL",81101892,219.392748568677
"Turkey","2017","TR","Hydro",57823.851,"TUR","Population, total","SP.POP.TOTL",81101892,712.977830406225
"Turkey","2017","TR","Nuclear",0,"TUR","Population, total","SP.POP.TOTL",81101892,0
"Turkey","2018","TR","Nuclear",0,"TUR","Population, total","SP.POP.TOTL",82319724,0
"Turkey","2018","TR","Conventional thermal",195153.546,"TUR","Population, total","SP.POP.TOTL",82319724,2370.67784629599
"Turkey","2018","TR","Geothermal",6275.373,"TUR","Population, total","SP.POP.TOTL",82319724,76.2317060246703
"Turkey","2018","TR","Hydro",59865.351,"TUR","Population, total","SP.POP.TOTL",82319724,727.22973415217
"Turkey","2018","TR","Total Renewable",93425.906,"TUR","Population, total","SP.POP.TOTL",82319724,1134.91519966709
"Turkey","2018","TR","Other",703.126,"TUR","Population, total","SP.POP.TOTL",82319724,8.5414037588367
"Turkey","2018","TR","Wind",19825.697,"TUR","Population, total","SP.POP.TOTL",82319724,240.837748678555
"Turkey","2018","TR","% Renewable",32.29572505,"TUR","Population, total","SP.POP.TOTL",82319724,0.392320618689149
"Turkey","2018","TR","Solar",7459.485,"TUR","Population, total","SP.POP.TOTL",82319724,90.6160108116981
"Ukraine","2016","UA","Conventional thermal",65415,"UKR","Population, total","SP.POP.TOTL",45004674,1453.5156948365
"Ukraine","2016","UA","Other",79,"UKR","Population, total","SP.POP.TOTL",45004674,1.75537323078932
"Ukraine","2016","UA","Geothermal",0,"UKR","Population, total","SP.POP.TOTL",45004674,0
"Ukraine","2016","UA","Nuclear",75931,"UKR","Population, total","SP.POP.TOTL",45004674,1687.1803137603
"Ukraine","2016","UA","Total Renewable",86395,"UKR","Population, total","SP.POP.TOTL",45004674,1919.68949713979
"Ukraine","2016","UA","Wind",949,"UKR","Population, total","SP.POP.TOTL",45004674,21.0866986837856
"Ukraine","2016","UA","Hydro",9025,"UKR","Population, total","SP.POP.TOTL",45004674,200.534726681944
"Ukraine","2016","UA","% Renewable",56.2753221,"UKR","Population, total","SP.POP.TOTL",45004674,1.25043283504287
"Ukraine","2016","UA","Solar",490,"UKR","Population, total","SP.POP.TOTL",45004674,10.8877580137565
"Ukraine","2017","UA","Conventional thermal",54041.9,"UKR","Population, total","SP.POP.TOTL",44831135,1205.45464664234
"Ukraine","2017","UA","Wind",974,"UKR","Population, total","SP.POP.TOTL",44831135,21.7259723627341
"Ukraine","2017","UA","Hydro",8812,"UKR","Population, total","SP.POP.TOTL",44831135,196.559823881327
"Ukraine","2017","UA","Nuclear",80295.3,"UKR","Population, total","SP.POP.TOTL",44831135,1791.06105611647
"Ukraine","2017","UA","Solar",737.6,"UKR","Population, total","SP.POP.TOTL",44831135,16.4528513498487
"Ukraine","2017","UA","Total Renewable",90818.9,"UKR","Population, total","SP.POP.TOTL",44831135,2025.79970371038
"Ukraine","2017","UA","Other",45,"UKR","Population, total","SP.POP.TOTL",44831135,1.00376669027005
"Ukraine","2017","UA","Geothermal",0,"UKR","Population, total","SP.POP.TOTL",44831135,0
"Ukraine","2017","UA","% Renewable",62.0073219,"UKR","Population, total","SP.POP.TOTL",44831135,1.38313076169051
"Ukraine","2018","UA","Solar",737.8,"UKR","Population, total","SP.POP.TOTL",44622518,16.5342529527357
"Ukraine","2018","UA","Conventional thermal",60830.7,"UKR","Population, total","SP.POP.TOTL",44622518,1363.22876266194
"Ukraine","2018","UA","Other",0,"UKR","Population, total","SP.POP.TOTL",44622518,0
"Ukraine","2018","UA","Geothermal",0,"UKR","Population, total","SP.POP.TOTL",44622518,0
"Ukraine","2018","UA","Nuclear",84397.9,"UKR","Population, total","SP.POP.TOTL",44622518,1891.37466424463
"Ukraine","2018","UA","Total Renewable",98241.8,"UKR","Population, total","SP.POP.TOTL",44622518,2201.61937074013
"Ukraine","2018","UA","Wind",1185.9,"UKR","Population, total","SP.POP.TOTL",44622518,26.5762680626853
"Ukraine","2018","UA","Hydro",11920.2,"UKR","Population, total","SP.POP.TOTL",44622518,267.134185480075
"Ukraine","2018","UA","% Renewable",61.75913499,"UKR","Population, total","SP.POP.TOTL",44622518,1.38403518577773
"United Kingdom","2016","UK","Conventional thermal",203165.188,"GBR","Population, total","SP.POP.TOTL",65611593,3096.48308645699
"United Kingdom","2016","UK","Geothermal",0,"GBR","Population, total","SP.POP.TOTL",65611593,0
"United Kingdom","2016","UK","Hydro",8286.51,"GBR","Population, total","SP.POP.TOTL",65611593,126.296430571347
"United Kingdom","2016","UK","Nuclear",65149.08,"GBR","Population, total","SP.POP.TOTL",65611593,992.95074271402
"United Kingdom","2016","UK","Other",0,"GBR","Population, total","SP.POP.TOTL",65611593,0
"United Kingdom","2016","UK","Wind",37262.699,"GBR","Population, total","SP.POP.TOTL",65611593,567.928582377203
"United Kingdom","2016","UK","% Renewable",37.01118822,"GBR","Population, total","SP.POP.TOTL",65611593,0.564095254020124
"United Kingdom","2016","UK","Total Renewable",121109.237,"GBR","Population, total","SP.POP.TOTL",65611593,1845.85118974325
"United Kingdom","2016","UK","Solar",10410.948,"GBR","Population, total","SP.POP.TOTL",65611593,158.675434080681
"United Kingdom","2017","UK","Other",0,"GBR","Population, total","SP.POP.TOTL",66058859,0
"United Kingdom","2017","UK","Geothermal",0,"GBR","Population, total","SP.POP.TOTL",66058859,0
"United Kingdom","2017","UK","% Renewable",41.10937866,"GBR","Population, total","SP.POP.TOTL",66058859,0.622314391775977
"United Kingdom","2017","UK","Total Renewable",134138.814,"GBR","Population, total","SP.POP.TOTL",66058859,2030.59538161263
"United Kingdom","2017","UK","Solar",11524.87,"GBR","Population, total","SP.POP.TOTL",66058859,174.46365520785
"United Kingdom","2017","UK","Conventional thermal",189296.528,"GBR","Population, total","SP.POP.TOTL",66058859,2865.57368482553
"United Kingdom","2017","UK","Wind",50003.654,"GBR","Population, total","SP.POP.TOTL",66058859,756.956065499103
"United Kingdom","2017","UK","Hydro",8723.43,"GBR","Population, total","SP.POP.TOTL",66058859,132.055414399452
"United Kingdom","2017","UK","Nuclear",63886.86,"GBR","Population, total","SP.POP.TOTL",66058859,967.120246506226
"United Kingdom","2018","UK","Nuclear",59097.753,"GBR","Population, total","SP.POP.TOTL",66460344,889.218283311925
"United Kingdom","2018","UK","Conventional thermal",180837.905,"GBR","Population, total","SP.POP.TOTL",66460344,2720.98960246128
"United Kingdom","2018","UK","Geothermal",0,"GBR","Population, total","SP.POP.TOTL",66460344,0
"United Kingdom","2018","UK","Hydro",7678.659,"GBR","Population, total","SP.POP.TOTL",66460344,115.537454937037
"United Kingdom","2018","UK","Total Renewable",136537.722,"GBR","Population, total","SP.POP.TOTL",66460344,2054.42394339698
"United Kingdom","2018","UK","Other",0,"GBR","Population, total","SP.POP.TOTL",66460344,0
"United Kingdom","2018","UK","Wind",56903.961,"GBR","Population, total","SP.POP.TOTL",66460344,856.20924562172
"United Kingdom","2018","UK","% Renewable",42.68249349,"GBR","Population, total","SP.POP.TOTL",66460344,0.642224985925442
"United Kingdom","2018","UK","Solar",12857.349,"GBR","Population, total","SP.POP.TOTL",66460344,193.4589595263
"United States","2016","US","Coal",661307.592279057,"USA","Population, total","SP.POP.TOTL",322941311,2047.76400464621
"United States","2016","US","Conventional thermal",2950784.3525495,"USA","Population, total","SP.POP.TOTL",322941311,9137.21550027861
"United States","2016","US","Crude Oil",835807.879793583,"USA","Population, total","SP.POP.TOTL",322941311,2588.11075363964
"United States","2016","US","Geothermal",9450.59522699815,"USA","Population, total","SP.POP.TOTL",322941311,29.2641260349567
"United States","2016","US","Hydro",111477.0668195,"USA","Population, total","SP.POP.TOTL",322941311,345.192959285101
"United States","2016","US","Natural Gas",726834.462782357,"USA","Population, total","SP.POP.TOTL",322941311,2250.67044080451
"United States","2016","US","Nuclear",379944.236182956,"USA","Population, total","SP.POP.TOTL",322941311,1176.51171665354
"United States","2016","US","Other",228814.653321856,"USA","Population, total","SP.POP.TOTL",322941311,708.533239718767
"United States","2016","US","Solar",25716.693496928,"USA","Population, total","SP.POP.TOTL",322941311,79.632715360247
"United States","2016","US","Total",3800673.62103482,"USA","Population, total","SP.POP.TOTL",322941311,11768.929807295
"United States","2016","US","Total Renewable",469944.942126654,"USA","Population, total","SP.POP.TOTL",322941311,1455.20231113031
"United States","2016","US","Wind",94485.8881735138,"USA","Population, total","SP.POP.TOTL",322941311,292.579131114984
"United States","2017","US","Coal",704514.767352945,"USA","Population, total","SP.POP.TOTL",324985539,2167.83420431807
"United States","2017","US","Conventional thermal",3087507.64361965,"USA","Population, total","SP.POP.TOTL",324985539,9500.44624483938
"United States","2017","US","Crude Oil",882629.906189162,"USA","Population, total","SP.POP.TOTL",324985539,2715.90517198109
"United States","2017","US","Geothermal",9478.93294526769,"USA","Population, total","SP.POP.TOTL",324985539,29.1672453316998
"United States","2017","US","Hydro",124756.590514321,"USA","Population, total","SP.POP.TOTL",324985539,383.883513396334
"United States","2017","US","Natural Gas",750181.485038772,"USA","Population, total","SP.POP.TOTL",324985539,2308.35343427011
"United States","2017","US","Nuclear",379593.227214415,"USA","Population, total","SP.POP.TOTL",324985539,1168.03113265423
"United States","2017","US","Other",229891.599335742,"USA","Population, total","SP.POP.TOTL",324985539,707.390242787823
"United States","2017","US","Solar",35037.0749922437,"USA","Population, total","SP.POP.TOTL",324985539,107.811181691514
"United States","2017","US","Total",3971901.04862475,"USA","Population, total","SP.POP.TOTL",324985539,12221.7778084727
"United States","2017","US","Total Renewable",504800.132702828,"USA","Population, total","SP.POP.TOTL",324985539,1553.30029224109
"United States","2017","US","Wind",105635.934915254,"USA","Population, total","SP.POP.TOTL",324985539,325.04810903372
"United States","2018","US","Coal",692704.702013132,"USA","Population, total","SP.POP.TOTL",326687501,2120.38936259497
"United States","2018","US","Conventional thermal",3417991.35708974,"USA","Population, total","SP.POP.TOTL",326687501,10462.5715603663
"United States","2018","US","Crude Oil",1029571.99939781,"USA","Population, total","SP.POP.TOTL",326687501,3151.55001720685
"United States","2018","US","Geothermal",9417.252756576,"USA","Population, total","SP.POP.TOTL",326687501,28.8264862529161
"United States","2018","US","Hydro",120075.185929836,"USA","Population, total","SP.POP.TOTL",326687501,367.553657737999
"United States","2018","US","Natural Gas",847857.350383327,"USA","Population, total","SP.POP.TOTL",326687501,2595.31615928987
"United States","2018","US","Nuclear",380454.405287522,"USA","Population, total","SP.POP.TOTL",326687501,1164.58206733634
"United States","2018","US","Other",236192.041241598,"USA","Population, total","SP.POP.TOTL",326687501,722.990749626499
"United States","2018","US","Solar",41278.5645247705,"USA","Population, total","SP.POP.TOTL",326687501,126.354893892223
"United States","2018","US","Total",4317333.30300077,"USA","Population, total","SP.POP.TOTL",326687501,13215.4835730944
"United States","2018","US","Total Renewable",518887.472991724,"USA","Population, total","SP.POP.TOTL",326687501,1588.32973836891
"United States","2018","US","Wind",111924.49617073,"USA","Population, total","SP.POP.TOTL",326687501,342.604157882152
